# t qw qx qy qz x y z vx vy vz p q r ax ay az
2.443 0.585954 -0.0239936 0.0186772 0.809774 36.5559 29.1151 13.0239 17.1152 4.2882 -0.0138556 -0.0295181 -0.0168019 0.503438 10.8237 -2.53193 0.615344 
2.444 0.585749 -0.0239907 0.0186664 0.809922 36.573 29.1194 13.0238 17.1142 4.29929 -0.0139042 -0.0295246 -0.0168138 0.503521 10.835 -2.52265 0.615999 
2.445 0.585545 -0.0239878 0.0186556 0.81007 36.5901 29.1237 13.0238 17.1132 4.31039 -0.0139527 -0.029531 -0.0168256 0.503602 10.8462 -2.51336 0.616651 
2.446 0.585341 -0.023985 0.0186447 0.810218 36.6072 29.128 13.0238 17.1122 4.3215 -0.0140009 -0.0295374 -0.0168374 0.503682 10.8574 -2.50406 0.617301 
2.447 0.585137 -0.0239821 0.0186339 0.810366 36.6243 29.1323 13.0238 17.1111 4.33262 -0.014049 -0.0295437 -0.016849 0.503761 10.8685 -2.49476 0.617949 
2.448 0.584933 -0.0239792 0.018623 0.810514 36.6415 29.1366 13.0238 17.1101 4.34374 -0.0140968 -0.0295499 -0.0168607 0.503838 10.8797 -2.48545 0.618596 
2.449 0.584728 -0.0239763 0.0186121 0.810661 36.6586 29.141 13.0238 17.109 4.35487 -0.0141445 -0.029556 -0.0168722 0.503914 10.8907 -2.47613 0.61924 
2.45 0.584524 -0.0239734 0.0186013 0.810809 36.6757 29.1454 13.0238 17.1079 4.366 -0.014192 -0.029562 -0.0168837 0.503989 10.9018 -2.46681 0.619882 
2.451 0.584319 -0.0239705 0.0185904 0.810957 36.6928 29.1497 13.0237 17.1068 4.37715 -0.0142394 -0.029568 -0.0168951 0.504062 10.9128 -2.45748 0.620522 
2.452 0.584114 -0.0239676 0.0185795 0.811105 36.7099 29.1541 13.0237 17.1056 4.3883 -0.0142865 -0.0295739 -0.0169064 0.504134 10.9237 -2.44815 0.621159 
2.453 0.58391 -0.0239647 0.0185686 0.811252 36.727 29.1585 13.0237 17.1045 4.39945 -0.0143334 -0.0295797 -0.0169177 0.504205 10.9346 -2.43881 0.621795 
2.454 0.583705 -0.0239618 0.0185577 0.8114 36.7441 29.1629 13.0237 17.1033 4.41062 -0.0143802 -0.0295854 -0.0169289 0.504274 10.9455 -2.42946 0.622429 
2.455 0.5835 -0.0239589 0.0185468 0.811548 36.7612 29.1673 13.0237 17.1021 4.42179 -0.0144268 -0.0295911 -0.01694 0.504341 10.9563 -2.42011 0.62306 
2.456 0.583295 -0.023956 0.0185359 0.811695 36.7783 29.1718 13.0237 17.1009 4.43296 -0.0144731 -0.0295967 -0.0169511 0.504408 10.9671 -2.41075 0.62369 
2.457 0.58309 -0.0239531 0.018525 0.811843 36.7954 29.1762 13.0237 17.0997 4.44415 -0.0145193 -0.0296022 -0.0169621 0.504473 10.9778 -2.40139 0.624317 
2.458 0.582885 -0.0239501 0.018514 0.81199 36.8125 29.1806 13.0236 17.0984 4.45534 -0.0145653 -0.0296076 -0.016973 0.504537 10.9885 -2.39202 0.624942 
2.459 0.58268 -0.0239472 0.0185031 0.812138 36.8296 29.1851 13.0236 17.0972 4.46653 -0.0146111 -0.0296129 -0.0169838 0.504599 10.9992 -2.38264 0.625565 
2.46 0.582475 -0.0239443 0.0184922 0.812285 36.8467 29.1896 13.0236 17.0959 4.47773 -0.0146567 -0.0296182 -0.0169946 0.50466 11.0098 -2.37326 0.626186 
2.461 0.58227 -0.0239413 0.0184812 0.812433 36.8638 29.1941 13.0236 17.0946 4.48894 -0.0147021 -0.0296234 -0.0170053 0.504719 11.0204 -2.36387 0.626804 
2.462 0.582065 -0.0239384 0.0184703 0.81258 36.8809 29.1986 13.0236 17.0933 4.50016 -0.0147474 -0.0296285 -0.017016 0.504778 11.0309 -2.35447 0.627421 
2.463 0.581859 -0.0239354 0.0184593 0.812727 36.898 29.2031 13.0236 17.0919 4.51138 -0.0147924 -0.0296335 -0.0170265 0.504835 11.0414 -2.34507 0.628035 
2.464 0.581654 -0.0239324 0.0184484 0.812875 36.9151 29.2076 13.0236 17.0906 4.52261 -0.0148372 -0.0296384 -0.0170371 0.50489 11.0518 -2.33566 0.628647 
2.465 0.581449 -0.0239295 0.0184374 0.813022 36.9322 29.2121 13.0235 17.0892 4.53384 -0.0148818 -0.0296433 -0.0170475 0.504944 11.0622 -2.32625 0.629257 
2.466 0.581243 -0.0239265 0.0184265 0.813169 36.9492 29.2166 13.0235 17.0878 4.54508 -0.0149262 -0.0296481 -0.0170579 0.504997 11.0726 -2.31683 0.629865 
2.467 0.581038 -0.0239235 0.0184155 0.813317 36.9663 29.2212 13.0235 17.0864 4.55633 -0.0149704 -0.0296528 -0.0170682 0.505048 11.0829 -2.3074 0.630471 
2.468 0.580832 -0.0239206 0.0184045 0.813464 36.9834 29.2258 13.0235 17.085 4.56758 -0.0150144 -0.0296574 -0.0170784 0.505098 11.0931 -2.29797 0.631074 
2.469 0.580626 -0.0239176 0.0183935 0.813611 37.0005 29.2303 13.0235 17.0836 4.57884 -0.0150583 -0.029662 -0.0170886 0.505147 11.1034 -2.28853 0.631675 
2.47 0.580421 -0.0239146 0.0183825 0.813758 37.0176 29.2349 13.0235 17.0821 4.5901 -0.0151019 -0.0296664 -0.0170986 0.505194 11.1135 -2.27908 0.632274 
2.471 0.580215 -0.0239116 0.0183715 0.813905 37.0347 29.2395 13.0235 17.0806 4.60137 -0.0151453 -0.0296708 -0.0171087 0.50524 11.1237 -2.26963 0.632871 
2.472 0.580009 -0.0239086 0.0183605 0.814052 37.0518 29.2441 13.0234 17.0791 4.61265 -0.0151884 -0.0296751 -0.0171186 0.505285 11.1338 -2.26017 0.633466 
2.473 0.579803 -0.0239056 0.0183495 0.814199 37.0688 29.2487 13.0234 17.0776 4.62393 -0.0152314 -0.0296794 -0.0171285 0.505328 11.1438 -2.25071 0.634058 
2.474 0.579597 -0.0239026 0.0183385 0.814346 37.0859 29.2534 13.0234 17.0761 4.63522 -0.0152742 -0.0296835 -0.0171383 0.50537 11.1538 -2.24123 0.634648 
2.475 0.579391 -0.0238996 0.0183275 0.814493 37.103 29.258 13.0234 17.0745 4.64651 -0.0153168 -0.0296876 -0.0171481 0.50541 11.1638 -2.23176 0.635236 
2.476 0.579185 -0.0238966 0.0183165 0.81464 37.1201 29.2627 13.0234 17.073 4.65781 -0.0153591 -0.0296916 -0.0171578 0.505449 11.1737 -2.22227 0.635821 
2.477 0.578979 -0.0238935 0.0183055 0.814787 37.1371 29.2673 13.0234 17.0714 4.66911 -0.0154013 -0.0296955 -0.0171674 0.505487 11.1836 -2.21278 0.636405 
2.478 0.578773 -0.0238905 0.0182944 0.814933 37.1542 29.272 13.0233 17.0698 4.68042 -0.0154432 -0.0296994 -0.0171769 0.505524 11.1934 -2.20328 0.636986 
2.479 0.578567 -0.0238875 0.0182834 0.81508 37.1713 29.2767 13.0233 17.0682 4.69173 -0.0154849 -0.0297031 -0.0171864 0.505559 11.2032 -2.19378 0.637565 
2.48 0.57836 -0.0238844 0.0182723 0.815227 37.1883 29.2814 13.0233 17.0665 4.70305 -0.0155264 -0.0297068 -0.0171958 0.505592 11.2129 -2.18427 0.638141 
2.481 0.578154 -0.0238814 0.0182613 0.815374 37.2054 29.2861 13.0233 17.0649 4.71438 -0.0155677 -0.0297104 -0.0172051 0.505625 11.2226 -2.17475 0.638715 
2.482 0.577948 -0.0238784 0.0182503 0.81552 37.2225 29.2908 13.0233 17.0632 4.72571 -0.0156088 -0.0297139 -0.0172144 0.505655 11.2323 -2.16523 0.639287 
2.483 0.577741 -0.0238753 0.0182392 0.815667 37.2395 29.2955 13.0233 17.0615 4.73704 -0.0156496 -0.0297174 -0.0172236 0.505685 11.2419 -2.1557 0.639857 
2.484 0.577535 -0.0238723 0.0182281 0.815813 37.2566 29.3003 13.0233 17.0598 4.74838 -0.0156903 -0.0297207 -0.0172327 0.505713 11.2514 -2.14616 0.640424 
2.485 0.577328 -0.0238692 0.0182171 0.81596 37.2736 29.305 13.0232 17.0581 4.75973 -0.0157307 -0.029724 -0.0172418 0.50574 11.261 -2.13662 0.640989 
2.486 0.577122 -0.0238661 0.018206 0.816106 37.2907 29.3098 13.0232 17.0563 4.77108 -0.0157709 -0.0297272 -0.0172508 0.505766 11.2704 -2.12707 0.641552 
2.487 0.576915 -0.0238631 0.0181949 0.816253 37.3078 29.3146 13.0232 17.0545 4.78243 -0.0158109 -0.0297304 -0.0172597 0.50579 11.2798 -2.11752 0.642112 
2.488 0.576709 -0.02386 0.0181838 0.816399 37.3248 29.3194 13.0232 17.0528 4.79379 -0.0158506 -0.0297334 -0.0172685 0.505812 11.2892 -2.10796 0.64267 
2.489 0.576502 -0.0238569 0.0181728 0.816545 37.3419 29.3242 13.0232 17.051 4.80516 -0.0158902 -0.0297364 -0.0172773 0.505834 11.2986 -2.09839 0.643225 
2.49 0.576295 -0.0238538 0.0181617 0.816692 37.3589 29.329 13.0232 17.0491 4.81653 -0.0159295 -0.0297393 -0.017286 0.505854 11.3078 -2.08881 0.643779 
2.491 0.576088 -0.0238508 0.0181506 0.816838 37.376 29.3338 13.0231 17.0473 4.8279 -0.0159686 -0.0297421 -0.0172947 0.505872 11.3171 -2.07923 0.64433 
2.492 0.575881 -0.0238477 0.0181395 0.816984 37.393 29.3386 13.0231 17.0454 4.83928 -0.0160074 -0.0297448 -0.0173033 0.50589 11.3263 -2.06964 0.644878 
2.493 0.575675 -0.0238446 0.0181284 0.81713 37.4101 29.3435 13.0231 17.0436 4.85066 -0.0160461 -0.0297474 -0.0173118 0.505906 11.3354 -2.06005 0.645424 
2.494 0.575468 -0.0238415 0.0181173 0.817276 37.4271 29.3483 13.0231 17.0417 4.86205 -0.0160845 -0.02975 -0.0173202 0.50592 11.3445 -2.05045 0.645968 
2.495 0.575261 -0.0238384 0.0181062 0.817422 37.4441 29.3532 13.0231 17.0398 4.87344 -0.0161227 -0.0297525 -0.0173286 0.505933 11.3536 -2.04084 0.646509 
2.496 0.575054 -0.0238353 0.018095 0.817568 37.4612 29.3581 13.0231 17.0379 4.88483 -0.0161606 -0.0297549 -0.0173369 0.505945 11.3626 -2.03122 0.647048 
2.497 0.574847 -0.0238321 0.0180839 0.817714 37.4782 29.363 13.023 17.0359 4.89623 -0.0161984 -0.0297572 -0.0173451 0.505956 11.3716 -2.0216 0.647585 
2.498 0.57464 -0.023829 0.0180728 0.81786 37.4952 29.3679 13.023 17.0339 4.90764 -0.0162359 -0.0297595 -0.0173533 0.505965 11.3805 -2.01198 0.648119 
2.499 0.574432 -0.0238259 0.0180617 0.818006 37.5123 29.3728 13.023 17.032 4.91905 -0.0162731 -0.0297617 -0.0173614 0.505972 11.3894 -2.00234 0.648651 
2.5 0.574225 -0.0238228 0.0180505 0.818152 37.5293 29.3777 13.023 17.03 4.93046 -0.0163102 -0.0297638 -0.0173694 0.505979 11.3982 -1.9927 0.64918 
2.501 0.574018 -0.0238197 0.0180394 0.818297 37.5463 29.3826 13.023 17.028 4.94187 -0.016347 -0.0297658 -0.0173773 0.505984 11.407 -1.98305 0.649707 
2.502 0.573811 -0.0238165 0.0180282 0.818443 37.5634 29.3876 13.023 17.0259 4.95329 -0.0163835 -0.0297677 -0.0173852 0.505987 11.4157 -1.9734 0.650232 
2.503 0.573604 -0.0238134 0.0180171 0.818589 37.5804 29.3926 13.0229 17.0239 4.96472 -0.0164199 -0.0297696 -0.0173931 0.50599 11.4244 -1.96374 0.650754 
2.504 0.573396 -0.0238102 0.018006 0.818734 37.5974 29.3975 13.0229 17.0218 4.97615 -0.016456 -0.0297713 -0.0174008 0.505991 11.433 -1.95407 0.651273 
2.505 0.573189 -0.0238071 0.0179948 0.81888 37.6144 29.4025 13.0229 17.0197 4.98758 -0.0164919 -0.029773 -0.0174085 0.50599 11.4416 -1.9444 0.65179 
2.506 0.572982 -0.023804 0.0179836 0.819025 37.6315 29.4075 13.0229 17.0176 4.99901 -0.0165275 -0.0297746 -0.0174161 0.505988 11.4502 -1.93471 0.652305 
2.507 0.572774 -0.0238008 0.0179725 0.819171 37.6485 29.4125 13.0229 17.0155 5.01045 -0.0165629 -0.0297762 -0.0174236 0.505985 11.4587 -1.92503 0.652817 
2.508 0.572567 -0.0237976 0.0179613 0.819316 37.6655 29.4175 13.0229 17.0133 5.02189 -0.016598 -0.0297776 -0.0174311 0.505981 11.4671 -1.91533 0.653327 
2.509 0.572359 -0.0237945 0.0179501 0.819461 37.6825 29.4225 13.0228 17.0112 5.03334 -0.0166329 -0.029779 -0.0174385 0.505975 11.4755 -1.90563 0.653834 
2.51 0.572152 -0.0237913 0.017939 0.819606 37.6995 29.4276 13.0228 17.009 5.04479 -0.0166676 -0.0297803 -0.0174458 0.505967 11.4839 -1.89592 0.654339 
2.511 0.571944 -0.0237881 0.0179278 0.819752 37.7165 29.4326 13.0228 17.0068 5.05624 -0.016702 -0.0297815 -0.0174531 0.505959 11.4922 -1.88621 0.654841 
2.512 0.571736 -0.023785 0.0179166 0.819897 37.7335 29.4377 13.0228 17.0046 5.0677 -0.0167362 -0.0297826 -0.0174603 0.505949 11.5004 -1.87649 0.655341 
2.513 0.571529 -0.0237818 0.0179054 0.820042 37.7505 29.4428 13.0228 17.0024 5.07916 -0.0167702 -0.0297837 -0.0174674 0.505937 11.5086 -1.86676 0.655838 
2.514 0.571321 -0.0237786 0.0178942 0.820187 37.7675 29.4479 13.0228 17.0001 5.09062 -0.0168039 -0.0297847 -0.0174745 0.505925 11.5168 -1.85703 0.656333 
2.515 0.571114 -0.0237754 0.017883 0.820332 37.7845 29.453 13.0227 16.9979 5.10209 -0.0168374 -0.0297856 -0.0174815 0.50591 11.5249 -1.84729 0.656825 
2.516 0.570906 -0.0237722 0.0178718 0.820477 37.8015 29.4581 13.0227 16.9956 5.11356 -0.0168706 -0.0297864 -0.0174884 0.505895 11.533 -1.83754 0.657315 
2.517 0.570698 -0.023769 0.0178606 0.820622 37.8185 29.4632 13.0227 16.9933 5.12503 -0.0169036 -0.0297871 -0.0174953 0.505878 11.541 -1.82778 0.657802 
2.518 0.57049 -0.0237658 0.0178494 0.820766 37.8355 29.4683 13.0227 16.991 5.1365 -0.0169363 -0.0297878 -0.0175021 0.50586 11.549 -1.81802 0.658286 
2.519 0.570282 -0.0237626 0.0178382 0.820911 37.8525 29.4735 13.0227 16.9886 5.14798 -0.0169688 -0.0297884 -0.0175088 0.50584 11.5569 -1.80825 0.658768 
2.52 0.570075 -0.0237594 0.017827 0.821056 37.8695 29.4786 13.0227 16.9863 5.15946 -0.017001 -0.0297888 -0.0175154 0.505819 11.5648 -1.79848 0.659248 
2.521 0.569867 -0.0237562 0.0178158 0.8212 37.8865 29.4838 13.0226 16.9839 5.17094 -0.017033 -0.0297893 -0.017522 0.505797 11.5726 -1.7887 0.659725 
2.522 0.569659 -0.023753 0.0178046 0.821345 37.9035 29.4889 13.0226 16.9815 5.18243 -0.0170647 -0.0297896 -0.0175285 0.505774 11.5804 -1.77891 0.660199 
2.523 0.569451 -0.0237498 0.0177934 0.821489 37.9204 29.4941 13.0226 16.9791 5.19392 -0.0170962 -0.0297899 -0.0175349 0.505748 11.5881 -1.76911 0.660671 
2.524 0.569243 -0.0237466 0.0177821 0.821634 37.9374 29.4993 13.0226 16.9767 5.20541 -0.0171274 -0.02979 -0.0175413 0.505722 11.5958 -1.75931 0.66114 
2.525 0.569035 -0.0237433 0.0177709 0.821778 37.9544 29.5045 13.0226 16.9742 5.2169 -0.0171584 -0.0297901 -0.0175476 0.505694 11.6034 -1.7495 0.661606 
2.526 0.568827 -0.0237401 0.0177597 0.821923 37.9714 29.5098 13.0226 16.9718 5.2284 -0.0171892 -0.0297901 -0.0175538 0.505665 11.611 -1.73969 0.66207 
2.527 0.568619 -0.0237369 0.0177484 0.822067 37.9883 29.515 13.0225 16.9693 5.2399 -0.0172196 -0.0297901 -0.01756 0.505635 11.6185 -1.72986 0.662532 
2.528 0.568411 -0.0237336 0.0177372 0.822211 38.0053 29.5203 13.0225 16.9668 5.2514 -0.0172499 -0.0297899 -0.0175661 0.505603 11.626 -1.72003 0.66299 
2.529 0.568203 -0.0237304 0.017726 0.822355 38.0223 29.5255 13.0225 16.9643 5.2629 -0.0172798 -0.0297897 -0.0175721 0.50557 11.6334 -1.7102 0.663446 
2.53 0.567995 -0.0237272 0.0177147 0.822499 38.0392 29.5308 13.0225 16.9618 5.2744 -0.0173096 -0.0297894 -0.0175781 0.505535 11.6408 -1.70035 0.6639 
2.531 0.567787 -0.0237239 0.0177035 0.822643 38.0562 29.5361 13.0225 16.9592 5.28591 -0.017339 -0.029789 -0.017584 0.505499 11.6481 -1.6905 0.664351 
2.532 0.567579 -0.0237207 0.0176922 0.822787 38.0731 29.5413 13.0225 16.9567 5.29742 -0.0173682 -0.0297885 -0.0175898 0.505462 11.6554 -1.68065 0.664799 
2.533 0.56737 -0.0237174 0.017681 0.822931 38.0901 29.5467 13.0224 16.9541 5.30893 -0.0173972 -0.029788 -0.0175955 0.505423 11.6626 -1.67078 0.665244 
2.534 0.567162 -0.0237141 0.0176697 0.823075 38.1071 29.552 13.0224 16.9515 5.32045 -0.0174259 -0.0297874 -0.0176012 0.505383 11.6698 -1.66091 0.665687 
2.535 0.566954 -0.0237109 0.0176585 0.823219 38.124 29.5573 13.0224 16.9489 5.33196 -0.0174543 -0.0297867 -0.0176068 0.505342 11.6769 -1.65104 0.666127 
2.536 0.566746 -0.0237076 0.0176472 0.823362 38.141 29.5626 13.0224 16.9462 5.34348 -0.0174825 -0.0297859 -0.0176124 0.505299 11.684 -1.64115 0.666565 
2.537 0.566538 -0.0237043 0.0176359 0.823506 38.1579 29.568 13.0224 16.9436 5.355 -0.0175104 -0.029785 -0.0176179 0.505255 11.691 -1.63126 0.666999 
2.538 0.566329 -0.0237011 0.0176247 0.82365 38.1748 29.5733 13.0223 16.9409 5.36652 -0.0175381 -0.029784 -0.0176233 0.505209 11.698 -1.62136 0.667432 
2.539 0.566121 -0.0236978 0.0176134 0.823793 38.1918 29.5787 13.0223 16.9382 5.37804 -0.0175655 -0.029783 -0.0176286 0.505163 11.7049 -1.61146 0.667861 
2.54 0.565913 -0.0236945 0.0176021 0.823937 38.2087 29.5841 13.0223 16.9355 5.38956 -0.0175926 -0.0297819 -0.0176339 0.505114 11.7118 -1.60155 0.668288 
2.541 0.565705 -0.0236912 0.0175908 0.82408 38.2256 29.5895 13.0223 16.9328 5.40109 -0.0176195 -0.0297807 -0.0176391 0.505065 11.7186 -1.59163 0.668712 
2.542 0.565496 -0.0236879 0.0175796 0.824223 38.2426 29.5949 13.0223 16.93 5.41261 -0.0176461 -0.0297794 -0.0176442 0.505014 11.7254 -1.5817 0.669133 
2.543 0.565288 -0.0236846 0.0175683 0.824366 38.2595 29.6003 13.0223 16.9273 5.42414 -0.0176724 -0.0297781 -0.0176493 0.504961 11.7321 -1.57177 0.669551 
2.544 0.56508 -0.0236813 0.017557 0.82451 38.2764 29.6057 13.0222 16.9245 5.43567 -0.0176985 -0.0297767 -0.0176543 0.504908 11.7388 -1.56183 0.669967 
2.545 0.564871 -0.023678 0.0175457 0.824653 38.2934 29.6112 13.0222 16.9217 5.4472 -0.0177243 -0.0297751 -0.0176592 0.504853 11.7454 -1.55189 0.67038 
2.546 0.564663 -0.0236747 0.0175344 0.824796 38.3103 29.6166 13.0222 16.9189 5.45873 -0.0177499 -0.0297735 -0.017664 0.504796 11.752 -1.54193 0.670791 
2.547 0.564454 -0.0236714 0.0175231 0.824939 38.3272 29.6221 13.0222 16.9161 5.47026 -0.0177752 -0.0297719 -0.0176688 0.504738 11.7585 -1.53198 0.671198 
2.548 0.564246 -0.0236681 0.0175118 0.825082 38.3441 29.6276 13.0222 16.9132 5.4818 -0.0178002 -0.0297701 -0.0176735 0.504679 11.765 -1.52201 0.671603 
2.549 0.564038 -0.0236648 0.0175005 0.825224 38.361 29.6331 13.0222 16.9104 5.49333 -0.0178249 -0.0297683 -0.0176782 0.504619 11.7714 -1.51204 0.672005 
2.55 0.563829 -0.0236615 0.0174892 0.825367 38.3779 29.6386 13.0221 16.9075 5.50487 -0.0178494 -0.0297664 -0.0176828 0.504557 11.7778 -1.50205 0.672404 
2.551 0.563621 -0.0236582 0.0174779 0.82551 38.3948 29.6441 13.0221 16.9046 5.5164 -0.0178736 -0.0297644 -0.0176873 0.504494 11.7841 -1.49207 0.672801 
2.552 0.563412 -0.0236549 0.0174666 0.825652 38.4117 29.6496 13.0221 16.9017 5.52794 -0.0178976 -0.0297623 -0.0176917 0.504429 11.7903 -1.48207 0.673194 
2.553 0.563204 -0.0236515 0.0174553 0.825795 38.4286 29.6551 13.0221 16.8987 5.53948 -0.0179213 -0.0297601 -0.0176961 0.504363 11.7966 -1.47207 0.673585 
2.554 0.562995 -0.0236482 0.017444 0.825937 38.4455 29.6607 13.0221 16.8958 5.55101 -0.0179447 -0.0297579 -0.0177004 0.504296 11.8027 -1.46206 0.673973 
2.555 0.562787 -0.0236449 0.0174327 0.82608 38.4624 29.6662 13.022 16.8928 5.56255 -0.0179678 -0.0297556 -0.0177046 0.504227 11.8088 -1.45205 0.674358 
2.556 0.562579 -0.0236415 0.0174214 0.826222 38.4793 29.6718 13.022 16.8898 5.57409 -0.0179907 -0.0297532 -0.0177088 0.504157 11.8149 -1.44203 0.674741 
2.557 0.56237 -0.0236382 0.0174101 0.826364 38.4962 29.6774 13.022 16.8868 5.58563 -0.0180133 -0.0297507 -0.0177129 0.504086 11.8209 -1.432 0.675121 
2.558 0.562162 -0.0236348 0.0173988 0.826507 38.5131 29.683 13.022 16.8838 5.59717 -0.0180356 -0.0297481 -0.0177169 0.504013 11.8268 -1.42196 0.675497 
2.559 0.561953 -0.0236315 0.0173875 0.826649 38.53 29.6886 13.022 16.8808 5.60871 -0.0180577 -0.0297455 -0.0177209 0.503939 11.8327 -1.41192 0.675871 
2.56 0.561745 -0.0236282 0.0173761 0.826791 38.5469 29.6942 13.022 16.8777 5.62025 -0.0180794 -0.0297427 -0.0177248 0.503863 11.8386 -1.40187 0.676242 
2.561 0.561536 -0.0236248 0.0173648 0.826933 38.5637 29.6998 13.0219 16.8746 5.63179 -0.018101 -0.0297399 -0.0177286 0.503786 11.8443 -1.39181 0.67661 
2.562 0.561328 -0.0236214 0.0173535 0.827074 38.5806 29.7055 13.0219 16.8715 5.64334 -0.0181222 -0.029737 -0.0177324 0.503708 11.8501 -1.38175 0.676976 
2.563 0.561119 -0.0236181 0.0173422 0.827216 38.5975 29.7111 13.0219 16.8684 5.65488 -0.0181431 -0.0297341 -0.017736 0.503628 11.8558 -1.37168 0.677338 
2.564 0.560911 -0.0236147 0.0173308 0.827358 38.6143 29.7168 13.0219 16.8653 5.66642 -0.0181638 -0.029731 -0.0177397 0.503548 11.8614 -1.3616 0.677698 
2.565 0.560702 -0.0236114 0.0173195 0.8275 38.6312 29.7224 13.0219 16.8622 5.67796 -0.0181842 -0.0297279 -0.0177432 0.503465 11.867 -1.35152 0.678055 
2.566 0.560494 -0.023608 0.0173082 0.827641 38.6481 29.7281 13.0218 16.859 5.6895 -0.0182044 -0.0297247 -0.0177467 0.503381 11.8725 -1.34143 0.678408 
2.567 0.560285 -0.0236046 0.0172968 0.827783 38.6649 29.7338 13.0218 16.8558 5.70104 -0.0182242 -0.0297214 -0.0177501 0.503296 11.878 -1.33133 0.678759 
2.568 0.560077 -0.0236012 0.0172855 0.827924 38.6818 29.7395 13.0218 16.8526 5.71258 -0.0182438 -0.029718 -0.0177534 0.50321 11.8834 -1.32122 0.679107 
2.569 0.559868 -0.0235979 0.0172742 0.828065 38.6986 29.7452 13.0218 16.8494 5.72412 -0.0182631 -0.0297146 -0.0177567 0.503122 11.8887 -1.31111 0.679452 
2.57 0.55966 -0.0235945 0.0172628 0.828207 38.7155 29.751 13.0218 16.8462 5.73566 -0.0182821 -0.029711 -0.0177599 0.503033 11.8941 -1.30099 0.679795 
2.571 0.559451 -0.0235911 0.0172515 0.828348 38.7323 29.7567 13.0218 16.843 5.7472 -0.0183008 -0.0297074 -0.0177631 0.502942 11.8993 -1.29087 0.680134 
2.572 0.559243 -0.0235877 0.0172402 0.828489 38.7492 29.7625 13.0217 16.8397 5.75873 -0.0183193 -0.0297037 -0.0177661 0.502851 11.9045 -1.28073 0.68047 
2.573 0.559034 -0.0235843 0.0172288 0.82863 38.766 29.7682 13.0217 16.8364 5.77027 -0.0183375 -0.0296999 -0.0177691 0.502757 11.9097 -1.27059 0.680803 
2.574 0.558826 -0.0235809 0.0172175 0.828771 38.7828 29.774 13.0217 16.8331 5.78181 -0.0183554 -0.0296961 -0.017772 0.502663 11.9148 -1.26045 0.681134 
2.575 0.558617 -0.0235775 0.0172061 0.828912 38.7997 29.7798 13.0217 16.8298 5.79335 -0.018373 -0.0296921 -0.0177749 0.502567 11.9198 -1.25029 0.681461 
2.576 0.558409 -0.0235741 0.0171948 0.829053 38.8165 29.7856 13.0217 16.8265 5.80488 -0.0183904 -0.0296881 -0.0177777 0.502469 11.9248 -1.24013 0.681786 
2.577 0.5582 -0.0235707 0.0171834 0.829193 38.8333 29.7914 13.0216 16.8231 5.81642 -0.0184074 -0.029684 -0.0177804 0.502371 11.9297 -1.22996 0.682107 
2.578 0.557992 -0.0235673 0.0171721 0.829334 38.8501 29.7972 13.0216 16.8198 5.82795 -0.0184242 -0.0296798 -0.0177831 0.502271 11.9346 -1.21979 0.682426 
2.579 0.557783 -0.0235639 0.0171607 0.829475 38.867 29.8031 13.0216 16.8164 5.83948 -0.0184407 -0.0296755 -0.0177857 0.502169 11.9394 -1.20961 0.682741 
2.58 0.557575 -0.0235605 0.0171494 0.829615 38.8838 29.8089 13.0216 16.813 5.85101 -0.0184569 -0.0296712 -0.0177882 0.502066 11.9442 -1.19942 0.683054 
2.581 0.557366 -0.0235571 0.017138 0.829755 38.9006 29.8148 13.0216 16.8096 5.86254 -0.0184728 -0.0296667 -0.0177906 0.501962 11.9489 -1.18922 0.683363 
2.582 0.557158 -0.0235537 0.0171267 0.829896 38.9174 29.8206 13.0216 16.8061 5.87407 -0.0184885 -0.0296622 -0.017793 0.501857 11.9536 -1.17902 0.68367 
2.583 0.556949 -0.0235503 0.0171153 0.830036 38.9342 29.8265 13.0215 16.8027 5.8856 -0.0185038 -0.0296576 -0.0177953 0.50175 11.9582 -1.16881 0.683973 
2.584 0.556741 -0.0235468 0.017104 0.830176 38.951 29.8324 13.0215 16.7992 5.89713 -0.0185189 -0.029653 -0.0177976 0.501641 11.9627 -1.1586 0.684274 
2.585 0.556533 -0.0235434 0.0170926 0.830316 38.9678 29.8383 13.0215 16.7957 5.90865 -0.0185337 -0.0296482 -0.0177997 0.501532 11.9672 -1.14837 0.684571 
2.586 0.556324 -0.02354 0.0170812 0.830456 38.9846 29.8442 13.0215 16.7922 5.92017 -0.0185482 -0.0296434 -0.0178018 0.501421 11.9717 -1.13814 0.684866 
2.587 0.556116 -0.0235366 0.0170699 0.830596 39.0014 29.8501 13.0215 16.7887 5.9317 -0.0185624 -0.0296384 -0.0178039 0.501308 11.976 -1.1279 0.685157 
2.588 0.555907 -0.0235331 0.0170585 0.830736 39.0182 29.8561 13.0214 16.7852 5.94322 -0.0185764 -0.0296334 -0.0178058 0.501195 11.9804 -1.11766 0.685445 
